,station_id,Review,accessibility and availability_positive,amenities and location_positive,charging speed and efficiency_positive,compatibility and connectivity_positive,customer service_positive,ease of use_positive,payment Options_positive,price and cost_positive,queue and waiting time_positive,reliability and maintenance_positive,safety_positive,user-interface and mobile app_positive,accessibility and availability_negative,amenities and location_negative,charging speed and efficiency_negative,compatibility and connectivity_negative,customer service_negative,ease of use_negative,payment Options_negative,price and cost_negative,queue and waiting time_negative,reliability and maintenance_negative,safety_negative,user-interface and mobile app_negative
1857,887,"Well let, conveniently located, easy access in and out, multiple charging stations, all in all one of the better charging places we visited.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875,1961,"Level 4 West parking ramp arizona! Just so you know,the app for the charging station is not as good and expensive. Just FYI.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7871,3662,"It is situated in a small strip mall surrounded by some popular restaurants a really nice grocery  store and a woods  coffee shop. The only issue is that because it was placed there recently the area in which the Tesla charging station is at, is used as a Swift way to cut through the parking lot. You are treated as an intrusion while trying to back into a space.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10799,1856,Failed to start charging more than once. I’ve seen other people at the same time also having trouble charging and on the phone with customer service trying to solve it without luck. Electrify America is not reliable.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1317,628,Amazing location. Extremely happy to see Tesla expanding to the southwest side since there are many electric cars around here,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4487,2077,"YES! Post Ian Win. Here now Thursday 9/29 @ 10:30AM and even though it said it was offline a few times and then online here and there + currently says ""Short Wait"" there's nobody here but us and we're charging at a full 250 kW out the gate. Whew",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3893,1812,"New installation of 16 chargers.  Nice job of blending with the community with landscaping and a cute wooden fence.  Shares the parking lot with Dan's food market.  Inside Dan's is a Deli with hot sandwiches, we had one called Wild Turkey.  Next door is a small, new McDonald's.  To kill some time, it's a short walk to more shops and restaurants in the center of town.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7110,3298,Meijer parking lot. No shade or other amenities. Awesome 250kW power!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,862,"There is one CHaDeMO and one CCS charger. They both appeared to be in working order. (I have J1772, so I can't use either of these.) This station is located at the entrance to the garage.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,97,"Convenient location, many available charging ports made the task easy. Car was ready while I did some shopping",0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10851,1923,I did not find any chargers or it is not properly located in the maps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7187,3338,"Took 3-4 tries to get it properly charging my 2022 Bolt EUV, but now it is working at 43kW charge rate. Visitor center isn't open but there are some picnic benches for when the weather is nice.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11913,3578,"Broken, customer service was unable to figure out the issue. Waste of time.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11067,2252,"What?  No ""0"" for a review?  Because that is EXACTLY what we got out of trying ALL FOUR of the chargers at this location AND at the one on Peters Creek.

What a shame.  What a waste.

ZERO stars.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8263,3863,"All the chargers were open and working but be aware they are tucked away. You really cannot spot them until you're almost right on top of them. Even with my Tesla's GPS I made two wrong turns.

Once there are though, easy peasy, in out, lemon squeezy. I expect nothing less of Tesla super charging stations.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,1145,"Chargers 2A/B were broken, but it’s the first Supercharger I’ve been to that’s within walking distance to a public library - great for restrooms, wifi, and some quiet space for reading.  A fancy Starbucks is also a short walk away.",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10827,1893,"Gets the job done. The applebees employees don't seem to care for the people who use the charger. I felt like they went out of their way to make it take longer than a charge so I'd have to go move the car. I've tested this theory a few times. Never busy either.

In short, the charger itself is fine, the businesses surrounding the chargers aren't thrilled about it.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8148,3800,One 50kW CCS/Chademo and two 7.4 kW J1772 available under ZEFNET phone app.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7084,3288,"48kwh average, 250kwh, 16 chargers, we were the only ones there.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,1717,"Pretty good track record of working, sometimes the reader acts funky. The app always allows me to initiate the charge though. It would be really nice to add a picnic table or some shaded area.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9119,4320,"It's one of the only public EV chargers in the area.  All the other EV chargers in the area require separate garage fees AFAIK.  It's great that each charing station has 3 adapters, but the Tesla adapter cord is rather short and requires backing up into one of the spots.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,783,3 stations capable of charging six cars. On the first floor of the public parking ramp,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4861,2260,Plug worn had to hold just right to latch and connect. Tries 3 plugs  one locked up with red light hold and needed tech support and a reboot. Nice grass just west of ta I bell for doggies,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7767,3618,"6kW but it’s free — not much around but again, it’s free!!!  Easy mobile start with the ChargePoint app — Thanks Brigham City

Updated location is just east of the Brigham City Education Center towards the rear of the parking lot",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,1513,"Thanks Easton for charging stations, need couple more fast charging station, many days there are people waiting To charge. Thank you for providing the fast chargers.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10957,2098,"Electrify America is americas least reliable charging network out there. I arrived here and there was a charger unavailable, one completely offline then I went to another unit which appeared to be not working, then it would l go to charge the car, but screen said to plug in to start charging 😂 so I won’t complain about the free charge, when Electrify America declines to get their act together and get their network to be reliable. I’ve honestly began to believe that Electrify America just doesn’t care about their network and only built it out of a requirement to the VW settlement. I wish they would put a lot more care into their company and the quality of the charging network. This truly is the future, and the way they handle the network, can’t remain to be the standard.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
10885,1971,Couldn't connect my eGolf to start a charge. Leaf owner had the same problem.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5980,2782,Great place to charge & you can smoke by these pumps 😂😮‍💨,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7636,3565,"Not much to say about this particular one over all the others, but it was pretty easy to figure out considering it was my first time. It was free of charge so that was pretty cool!!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8592,4026,"These chargers are in the pay parking lot on the corner. First charger I attempted to use was not functional. So after repositioning the car (many were blocked by ICE vehicles), charger worked as normal.
Fees: $1 to start and .45 per KWH
I wasn't sure if I was supposed to pay for parking as well since there are already charging you to charge.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8117,3787,Nice new chargers.  Work great.  Finally can charge up in Payson on a non Tesla EV!  Great proximity to delicious restaurant,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,301,"While staying Vero Beach for the week, we had a long drive up to the highway to charge. Came to find all stalls full with one car waiting (and one stall out of commission), so I came back later that night. Clearly a lot of demand in this area!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10254,1095,Half the chargers are broken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7688,3586,All chargers were working. This is a pretty busy spot I would recommend checking the app prior to arrival here,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550,1657,Great location!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6283,2924,Great charger. Hit 800 mi per hour of range. Sheetz is a decent store for snacks and fast food.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8828,4145,Another eight stall supercharger located behind the hotel and gas station. Great little Mexican restaurant also.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4442,2059,Very friendly place to stop for the night!!! Would recommend!,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3405,1597,Great tesla stop if you have a dog. The sonic has a dog park right next to it. The only downside to this stop is no middle of the night bathrooms,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5630,2630,Was worried about slow speed charging from some of the recent reviews but I got 120kw starting at 30% so it's working good now for stall 1B at least.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,1473,One charger has been down for a while. But great location.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8836,4152,Great charger in a great neighborhood.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6043,2802,Multiple chargers for Tesla. The best part was going from 20% to 80% in almost 15 minutes. Lots of eating place nearby as well.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11143,2364,"Only one charging station was working and even then, it was metering how quickly we could charge making it so we had to stay longer. 2 other vehicles came during that time too, one left but the other waited until they could take our spot. We were there as part of an extended trip so we used it twice within a week and it was the same issue both times. Very disappointing compared to our experiences at another site.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
8331,3889,Everything working. On the Love's fuel stop parking lot.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,1115,"The only Chademo charger around that actually works.  Their is a credit card reader that has never worked for me.  If you have a PIN code, it does accept that.  You’ll have to get the PIN from the service department.  They’ll ask if you’re a customer.",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8956,4228,"This is a very good location with a nice convenience store nearby. But in early March of 2023 they are doing work on it and have units tagged out as unsafe. This is not the case. My model 3 did not alert me that these were tagged out. Another driver was already there and told me their car was charging despite the unsafe warning. Tesla needs to address this as the tags were placed on February 27th, 2023 more than one week ago. Get this cleaned up.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11929,3605,No Tesla adapter available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,270,"Amenities were great, fairly walkable location. This charger seemed to be running underpowered, however, never got higher than 50 kw.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4170,1935,"We are traveling across the lower southeast.  Many of the chargers have been fine.  At MOST of the locations, if there are four chargers, three work.  If there are six, four work.  In SOME cases, chargers say ""In Use"" and there are no cars there.

Getting better.  Looking forward to seeing good results and more infrastructure as time goes on.

Thanks!",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7260,3378,Chargers 01 and 03 functioned as expected. 02 was capped at 30kw due to requiring an update. 04 appeared functional.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7653,3573,I love free charging!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9678,282,They don't bother to do anything about people parking in the EV spots so you show up and the spots are full. No markings on floor to prevent it. Tiny narrow parking spot for one of the spots.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4096,1898,"One station, seems to charge a bit slower than other DC chargers. The positive point is it can charge all EVs including Tesla. Next door to shopping, food, and entertainment.",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11990,3723,Good facility but half the chargers are down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10121,942,DANGEROUS TRAFFIC at this location. You are on what amounts to a MAIN thoroughfare. CAUTION as you back into stall. Cars will zip around you. BEWARE!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7145,3316,Tesla charger is located behind the restaurant. It goes upto 10kw.  There's one in the front of the restaurant that is for other EVs and that is much slower at 5kw.,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6276,2922,Great charging network and the prices aren't terrible. Genetally comparable to cheap gas.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9096,4302,This was under construction for a while but all is back and working.   It's free and right across the street from Walgreens and a gas station if you need a bathroom or snacks.  This is one of the better Consumers Energy charging locations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5161,2397,"Very nice, clean supercharger. Convenient amenities, including a bowling alley!! Might be fun to play a game or two while charging! There are several restaurants within walking distance, especially across the street. Many convenient hotels as well. Very nice and safe area. Will definitely be back to this one!",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,458,Still wishing I had a Tesla to charge on it but it's in the location it's supposed to be neat clean and well maintained,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6705,3124,"4 stills not working. Scary area. Too far from I26.
There still is no easy way to travel from Charleston to Asheville.
This location makes no sense. If traveling on I-95 use  Santee.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4924,2290,A very convenient place to stop and recharge. LOL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8608,4039,Good experience here. Got food at the Mexican place across the road while waiting for eV to finish charging.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5175,2405,"Stopped in on a Wednesday in the late afternoon. A few of us here today (two Model 3’s, one Model X plus myself). Decent location right in front of the gas station which was packed. Wendys right beside the gas station. No issues.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,867,"There are two J1772 charging stations at this location, one at each end of Giant Food. The app does not state the power capacities of the chargers. I've used the charger on the east side of Giant (closer to CVS), and it charged my Volvo Recharge at about 7 miles per hour, which is pretty slow for that vehicle -- suggesting that these chargers are at the lower-power end of the J1772 range.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10582,1530,"Chargers don’t work, don’t not use",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2946,1398,Awesome location. Lots of restaurants and shops nearby. Favorite is Donut Refinery. Overall very convenient,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10240,1072,8 stations here at movie thearte.  And only1 charger is working,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10106,912,Location filled with demo vehicles. No where to charge. Needs to be removed off charging locations. Very inconvenient.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
362,173,"Good amenities at Fred Meyers but only 150kw charging that drops to 75kw if adjacent stall is changing. Slower charging is perfect if you have shopping to do, but not if you're just passing through.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5541,2579,"Convenient, fast charge, clean, safe. Would stop here again to charge up on my way in to Baltimore.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10193,1020,When it works. It's great. I visited one morning and all the plugs where thrown on the ground. It seems that the doomsday preppers are fighting against the eminent robot apocalypse that EVs are the beginning signs of. Great job guys. You're really making a difference.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
9708,314,Don't work says occupied and won't let you charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11598,3030,Both fast chargers we're not working. Hope they can fix it soon.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2077,1000,Great Location when Collin Street Bakery is open.  Closed at 6pm.  Had to settle for a Subway sandwich.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,1212,"Just inside, after you turn the first corner.
Charging is free but you do have to pay to access the garage (same with all the Norfolk public garages that have charging) but it's not too expensive (",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6074,2820,It’s conveniently located next to Target. What else can I say? :),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,54,Always a spot available. Very convenient and close to my house. I go here often at night!,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3789,1766,"Not the best location. Nothing good around, but does the job. In plaza with carwash.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,539,Peaceful most of the time charging there when I travel to Chesapeake.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
